CLIENT,CLIENT NAME,PRODUCT,RELEASE NAME,ISCI/AD-ID,DURATION,CNTRY,RANK,DMA,DMA CODE,STATION,STATION NAME,AFFILIATION,DATE AIRED,DAY OF WEEK,DAYPART,AIR START TIME,AIR END TIME,PROGRAM NAME,ENCODE DATE,ENCODE TIME,REL TYPE,IDENTIFIER 1,IDENTIFIER 2,IDENTIFIER 3,SID,DISCID,AUD SOURCE,HH IMP,HH RATING,P2+ IMP,P2+ RATING,WORKING WOM IMP,WORKING WOM RATING,C 2-11 IMP,C 2-11 RATING,C 6-11 IMP,C 6-11 RATING,TEEN IMP,TEEN RATING,M TEEN IMP,M TEEN RATING,F TEEN IMP,F TEEN RATING,W 18+ IMP,W 18+ RATING,W 18-34 IMP,W 18-34 RATING,W 18-49 IMP,W 18-49 RATING,W 25-54 IMP,W 25-54 RATING,W 35+ IMP,W 35+ RATING,W 55+ IMP,W 55+ RATING,M 18+ IMP,M 18+ RATING,M 18-34 IMP,M 18-34 RATING,M 18-49 IMP,M 18-49 RATING,M 25-54 IMP,M 25-54 RATING,M 35+ IMP,M 35+ RATING,M 55+ IMP,M 55+ RATING,A 18+ IMP,A 18+ RATING,A 18-34 IMP,A 18-34 RATING,A 18-49 IMP,A 18-49 RATING,A 25-54 IMP,A 25-54 RATING,A 35+ IMP,A 35+ RATING,A 55+ IMP,A 55+ RATING,$$$
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,26,BALTIMORE                ,512,GMAR    ,WMAR-TV 2.2              ,LAF  ,6/25/2018,MO,EF,19:14:30,19:14:43,THAT '70S SHOW                     ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,40487,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,26,BALTIMORE                ,512,GMAR    ,WMAR-TV 2.2              ,LAF  ,6/25/2018,MO,EF,19:45:27,19:45:41,THAT '70S SHOW                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,40487,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,27,NASHVILLE                ,659,DTVF    ,WTVF 5.3                 ,LAF  ,6/25/2018,MO,DT,15:05:09,15:05:23,NIGHT COURT                        ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,23868,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,27,NASHVILLE                ,659,DTVF    ,WTVF 5.3                 ,LAF  ,6/25/2018,MO,DT,15:58:09,15:58:24,NIGHT COURT                        ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,23868,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,27,NASHVILLE                ,659,DTVF    ,WTVF 5.3                 ,LAF  ,6/25/2018,MO,EF,16:42:56,16:43:10,THE DREW CAREY SHOW                ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,23868,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,27,NASHVILLE                ,659,DTVF    ,WTVF 5.3                 ,LAF  ,6/25/2018,MO,EF,17:26:51,17:27:05,THE DREW CAREY SHOW                ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,23868,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,27,NASHVILLE                ,659,DTVF    ,WTVF 5.3                 ,LAF  ,6/25/2018,MO,EF,18:14:30,18:14:44,THAT '70S SHOW                     ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,23868,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,27,NASHVILLE                ,659,DTVF    ,WTVF 5.3                 ,LAF  ,6/25/2018,MO,EF,18:45:28,18:45:41,THAT '70S SHOW                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,23868,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,27,NASHVILLE                ,659,ELLC    ,WLLC-LP 42.3             ,BOU  ,6/25/2018,MO,DT,15:30:26,15:30:41,                                   ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,33391,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,27,NASHVILLE                ,659,ELLC    ,WLLC-LP 42.3             ,BOU  ,6/25/2018,MO,EF,17:07:05,17:07:19,                                   ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,33391,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,27,NASHVILLE                ,659,ELLC    ,WLLC-LP 42.3             ,BOU  ,6/25/2018,MO,EF,17:41:05,17:41:19,                                   ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,33391,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,27,NASHVILLE                ,659,ELLC    ,WLLC-LP 42.3             ,BOU  ,6/25/2018,MO,EF,18:14:04,18:14:17,                                   ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,33391,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,27,NASHVILLE                ,659,ELLC    ,WLLC-LP 42.3             ,BOU  ,6/25/2018,MO,EF,18:56:40,18:56:55,                                   ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,33391,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,27,NASHVILLE                ,659,ESMV    ,WSMV-TV 4.2              ,IND  ,6/25/2018,MO,EF,18:07:39,18:07:55,FORENSIC FILES                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,36428,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,27,NASHVILLE                ,659,ESMV    ,WSMV-TV 4.2              ,IND  ,6/25/2018,MO,EF,18:35:10,18:35:24,FORENSIC FILES                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,36428,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,27,NASHVILLE                ,659,ESMV    ,WSMV-TV 4.2              ,IND  ,6/25/2018,MO,EF,18:53:04,18:53:20,FORENSIC FILES                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,36428,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,27,NASHVILLE                ,659,GSMV    ,WSMV-TV 4.3              ,COZ  ,6/25/2018,MO,EF,16:18:21,16:18:36,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,42359,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,27,NASHVILLE                ,659,GSMV    ,WSMV-TV 4.3              ,COZ  ,6/25/2018,MO,EF,16:51:47,16:52:01,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:03,CML  ,1,                         ,                         ,1329,42359,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,27,NASHVILLE                ,659,GSMV    ,WSMV-TV 4.3              ,COZ  ,6/25/2018,MO,EF,17:23:18,17:23:33,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,42359,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,27,NASHVILLE                ,659,GSMV    ,WSMV-TV 4.3              ,COZ  ,6/25/2018,MO,EF,17:36:22,17:36:36,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,42359,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,27,NASHVILLE                ,659,GSMV    ,WSMV-TV 4.3              ,COZ  ,6/25/2018,MO,EF,18:30:18,18:30:33,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,42359,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,27,NASHVILLE                ,659,GSMV    ,WSMV-TV 4.3              ,COZ  ,6/25/2018,MO,EF,18:53:53,18:54:06,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,42359,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,28,INDIANAPOLIS             ,527,ENDY    ,WNDY-TV 23.2             ,BOU  ,6/25/2018,MO,EF,16:30:27,16:30:42,MENACE II SOCIETY                  ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,32122,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,28,INDIANAPOLIS             ,527,ENDY    ,WNDY-TV 23.2             ,BOU  ,6/25/2018,MO,EF,18:07:07,18:07:21,SOUL FOOD                          ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,32122,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,28,INDIANAPOLIS             ,527,ENDY    ,WNDY-TV 23.2             ,BOU  ,6/25/2018,MO,EF,18:41:04,18:41:18,SOUL FOOD                          ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,32122,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,28,INDIANAPOLIS             ,527,ENDY    ,WNDY-TV 23.2             ,BOU  ,6/25/2018,MO,EF,19:14:03,19:14:17,THE BERNIE MAC SHOW                ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,32122,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,28,INDIANAPOLIS             ,527,ENDY    ,WNDY-TV 23.2             ,BOU  ,6/25/2018,MO,EF,19:56:44,19:56:57,THE BERNIE MAC SHOW                ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,32122,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,28,INDIANAPOLIS             ,527,GTHR    ,WTHR 13.2                ,COZ  ,6/25/2018,MO,EF,17:18:20,17:18:35,CHARLIE'S ANGELS                   ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,14514,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,28,INDIANAPOLIS             ,527,GTHR    ,WTHR 13.2                ,COZ  ,6/25/2018,MO,EF,17:51:45,17:52:00,CHARLIE'S ANGELS                   ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,14514,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,28,INDIANAPOLIS             ,527,GTHR    ,WTHR 13.2                ,COZ  ,6/25/2018,MO,EF,18:23:17,18:23:32,MAMA'S FAMILY                      ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,14514,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,28,INDIANAPOLIS             ,527,GTHR    ,WTHR 13.2                ,COZ  ,6/25/2018,MO,EF,18:36:20,18:36:36,THE JEFFERSONS                     ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,14514,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,28,INDIANAPOLIS             ,527,IRTV    ,WRTV 6.3                 ,LAF  ,6/25/2018,MO,EF,16:05:13,16:05:27,NIGHT COURT                        ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,31753,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,28,INDIANAPOLIS             ,527,IRTV    ,WRTV 6.3                 ,LAF  ,6/25/2018,MO,EF,16:58:13,16:58:28,NIGHT COURT                        ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,31753,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,28,INDIANAPOLIS             ,527,IRTV    ,WRTV 6.3                 ,LAF  ,6/25/2018,MO,EF,17:43:00,17:43:14,THE DREW CAREY SHOW                ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,31753,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,28,INDIANAPOLIS             ,527,IRTV    ,WRTV 6.3                 ,LAF  ,6/25/2018,MO,EF,18:26:55,18:27:09,THE DREW CAREY SHOW                ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,31753,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,28,INDIANAPOLIS             ,527,IRTV    ,WRTV 6.3                 ,LAF  ,6/25/2018,MO,EF,19:14:34,19:14:48,THAT '70S SHOW                     ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,31753,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,28,INDIANAPOLIS             ,527,IRTV    ,WRTV 6.3                 ,LAF  ,6/25/2018,MO,EF,19:45:32,19:45:45,THAT '70S SHOW                     ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,31753,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,28,INDIANAPOLIS             ,527,JRTV    ,WRTV 6.4                 ,IND  ,6/25/2018,MO,EF,19:07:44,19:08:00,FORENSIC FILES                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,42283,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,28,INDIANAPOLIS             ,527,JRTV    ,WRTV 6.4                 ,IND  ,6/25/2018,MO,EF,19:35:15,19:35:29,FORENSIC FILES                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,42283,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,28,INDIANAPOLIS             ,527,JRTV    ,WRTV 6.4                 ,IND  ,6/25/2018,MO,EF,19:53:09,19:53:24,FORENSIC FILES                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,42283,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,29,SAN DIEGO                ,825,NGTV    ,KGTV 10.3                ,LAF  ,6/25/2018,MO,DT,13:05:10,13:05:23,NIGHT COURT                        ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,30366,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
